"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"data_empenho";"valor_empenho";"sinal_valor";"credor";"obsoleto2";"caracteristica_peculiar";"obsoleto3";"registro_precos";"obsoleto4";"numero_licitacao";"ano_licitacao";"historico_empenho";"forma_contratacao";"base_legal";"despesa_funcionario";"licitacao_compartilhada";"cnpj_orgao_gerenciador";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade"
"7009";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.10.00.00.000";"4511";"0000";"0202000006457";2020-12-21;1347,67;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS PARTE ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7010";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.10.00.00.000";"4011";"0000";"0202000006458";2020-12-21;708,54;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS ADIC. INSALUBRIDADE NE COMPLEMENTAR A NE 6457";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7011";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.45.00.00.000";"4011";"0000";"0202000006459";2020-12-21;862,74;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7012";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.37.00.00.000";"4011";"0000";"0202000006460";2020-12-21;1554,36;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7013";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.16.44.01.01.000";"0040";"0000";"0202000006461";2020-12-21;138,82;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS HORAS EXTRAS SAUDE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7014";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.01.01.01.000";"4011";"0000";"0202000006462";2020-12-21;16649,36;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7015";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.40.00.00.000";"4011";"0000";"0202000006463";2020-12-21;1600;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7016";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.10.00.00.000";"4011";"0000";"0202000006464";2020-12-21;2723,49;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7017";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.47.00.00.000";"4011";"0000";"0202000006465";2020-12-21;1850,97;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS PREMIO ASSIDUIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7018";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.45.00.00.000";"4011";"0000";"0202000006466";2020-12-21;561,23;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7019";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.37.00.00.000";"4011";"0000";"0202000006467";2020-12-21;2806,5;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7020";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.16.44.01.01.000";"0040";"0000";"0202000006468";2020-12-21;1762,52;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 ESTATUTARIOS HORA EXTRA SAUDE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7021";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006469";2020-12-21;18600,57;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7022";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006470";2020-12-21;3254,9;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7023";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.04.00.00.000";"0040";"0000";"0202000006471";2020-12-21;3720,11;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS ADIC. NOTURNO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7024";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.45.00.00.000";"0040";"0000";"0202000006472";2020-12-21;1176,17;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7025";"08";"01";"10";"272";"0020";0;"00042";"3.1.90.11.52.00.00.000";"0040";"0000";"0202000006473";2020-12-21;7721,29;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS AUX. DOENCA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7026";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.37.00.00.000";"0040";"0000";"0202000006474";2020-12-21;2427,17;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7027";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.16.44.99.01.000";"0040";"0000";"0202000006475";2020-12-21;173,91;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO ESTATUTARIOS HORAS EXTRAS SAUDE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7028";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.01.01.01.000";"4011";"0000";"0202000006476";2020-12-21;1279,27;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PFS 02 APOIO ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7029";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.40.00.00.000";"4011";"0000";"0202000006477";2020-12-21;100;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PFS 02 APOIO ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7030";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.10.00.00.000";"4011";"0000";"0202000006478";2020-12-21;245,55;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PFS 02 APOIO ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7031";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.45.00.00.000";"4011";"0000";"0202000006479";2020-12-21;283,6;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PFS 02 APOIO ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7032";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.37.00.00.000";"4011";"0000";"0202000006480";2020-12-21;76,76;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PFS 02 APOIO ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7033";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006481";2020-12-21;2914,12;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO APOIO ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7034";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.40.00.00.000";"0040";"0000";"0202000006482";2020-12-21;100;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO APOIO ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7035";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006483";2020-12-21;244,41;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO APOIO ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7036";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.04.00.00.000";"0040";"0000";"0202000006484";2020-12-21;297,05;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO APOIO ESTATUTARIOS ADIC. NOTURNO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7037";"08";"01";"10";"272";"0020";0;"00042";"3.1.90.11.52.00.00.000";"0040";"0000";"0202000006485";2020-12-21;3414,07;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO APOIO ESTATUTARIOS AUX. DOENCA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7038";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.11.37.00.00.000";"0040";"0000";"0202000006486";2020-12-21;494,83;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO APOIO ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7039";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.01.01.02.000";"4090";"0000";"0202000006487";2020-12-21;12248,72;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 AG. COM. SAUDE CLT VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7040";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.40.00.00.000";"4090";"0000";"0202000006488";2020-12-21;800;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 AG. COM. SAUDE CLT GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7041";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.45.00.00.000";"4090";"0000";"0202000006489";2020-12-21;1540,48;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 AG. COM. SAUDE CLT FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7042";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.01.01.02.000";"4090";"0000";"0202000006490";2020-12-21;2639,94;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 AG. COM. SAUDE CLT PARTE VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7043";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.01.01.02.000";"4500";"0000";"0202000006491";2020-12-21;9608,78;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 AG. COM. SAUDE CLT VENCIMENTO NE COMPLEMENTAR A NE 6490";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7044";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.40.00.00.000";"4500";"0000";"0202000006492";2020-12-21;800;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 AG. COM. SAUDE CLT GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7045";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.10.00.00.000";"4500";"0000";"0202000006493";2020-12-21;1531,1;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 AG. COM. SAUDE CLT ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7046";"08";"01";"10";"301";"0006";0;"02058";"3.1.90.11.45.00.00.000";"4500";"0000";"0202000006494";2020-12-21;543,7;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 AG. COM. SAUDE CLT FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7047";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.74.00.00.000";"0040";"0000";"0202000006495";2020-12-21;4050;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA CCS SUBSIDIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7048";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.45.00.00.000";"0040";"0000";"0202000006496";2020-12-21;605,09;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA CCS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7049";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006497";2020-12-21;7859,98;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA CCS SALARIO C/C";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7050";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006498";2020-12-21;4593,27;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEM. CLT VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7051";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006499";2020-12-21;627;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEM. CLT ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7052";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.45.00.00.000";"0040";"0000";"0202000006500";2020-12-21;513,7;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEM. CLT FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7053";"08";"01";"10";"302";"0008";0;"02065";"3.1.90.04.99.01.99.000";"0040";"0000";"0202000006501";2020-12-21;9722,52;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PRONTO ATENDIMENTO  CONTRATO ADIC. INSALUBRIDADE ADIC. NOTURNO SALARIO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7054";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.04.99.01.01.000";"4500";"0000";"0202000006502";2020-12-21;4403,72;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TEC. ENFERMAGEM CONTRATO ADIC. INSALUBRIDADE GRATIF. PSF SALARIO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7055";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006503";2020-12-21;18448,82;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS GERAL TEMPO CONTRIB. PROVENTOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7056";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006504";2020-12-21;14084,98;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS GERAL INVALIDEZ PROVENTOS VENCIMENTO PARC. AUTONOMA ANUENIOS INATIVOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7057";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006505";2020-12-21;5210,71;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS GERAL IDADE PROVENTOS PARC. AUTONOMA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7058";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006506";2020-12-21;70656,83;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS PROFESSOR TEMPO CONT. VENCIMENTO ANUENIOS INATIVOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7059";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006507";2020-12-21;1504,25;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS PROF. INVALIDEZ VL REAL PROVENTOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7060";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006508";2020-12-21;11965,97;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS GERAL INVALIDEZ VL REAL PROVENTOS PARC. AUTONOMA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7061";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006509";2020-12-21;7315;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS GERAL IDADE VL REAL PROVENTOS PARC. AUTONOMA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7062";"12";"01";"09";"272";"0020";0;"00011";"3.1.90.01.01.00.00.000";"0050";"0000";"0202001006510";2020-12-21;13500;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO DE 2020. FAPS INATIVOS GERAL ESPECIAL VL REAL PROVENTOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
